PS-II complex,TraesCS5A02G523100
PS-II complex,TraesCS5B02G043500
PS-II complex,TraesCS5D02G009900
PS-II complex,TraesCS5D02G220900
PS-II complex,TraesCS6D02G325500
PS-II complex,TraesCS7D02G255600
PS-II complex,TraesCS5A02G420800
PS-II complex,TraesCS5D02G008100
PS-II complex,TraesCS5D02G107000
PS-II complex,TraesCS5D02G119900
PS-II complex,TraesCS5D02G315100
PS-II complex,TraesCS5D02G458100
PS-II complex,TraesCS5D02G473400
PS-II complex,TraesCS6D02G057600
PS-II complex,TraesCS6D02G079700
PS-II complex,TraesCS7B02G091700
PS-II complex,TraesCS5A02G437100
PS-II complex,TraesCS5A02G523200
PS-II complex,TraesCS5B02G380100
PS-II complex,TraesCS5D02G009800
PS-II complex,TraesCS5D02G220800
PS-II complex,TraesCS6D02G325600
PS-II complex,TraesCS5B02G262100
PS-II complex,TraesCS5D02G007700
PS-II complex,TraesCS5D02G458400
PS-II complex,TraesCS6A02G358100
PS-II complex,TraesCS6A02G374400
PS-II complex,TraesCS6B02G390600
PS-II complex,TraesCS6B02G412100
PS-II complex,TraesCS6D02G340700
PS-II complex,TraesCS6D02G358900
PS-II complex,TraesCS5D02G221400
PS-II complex,TraesCS5D02G559500
PS-II complex,TraesCS6B02G037900
PS-II complex,TraesCS7A02G289900
PS-II complex,TraesCS7B02G046600
PS-II complex,TraesCS7B02G109900
PS-II complex,TraesCS6A02G086300
PS-II complex,TraesCS6B02G115900
PS-II complex,TraesCS7A02G314100
PS-II complex,TraesCS7B02G215000
PS-II complex,TraesCS7D02G311300
PS-II complex,TraesCS5A02G486900
PS-II complex,TraesCS5D02G007800
PS-II complex,TraesCS5D02G458300
assembly,TraesCS6A02G082300
assembly,TraesCS6B02G109300
assembly,TraesCS6D02G075300
assembly,TraesCS6A02G046900
assembly,TraesCS6B02G063000
assembly,TraesCS6D02G054100
assembly,TraesCS7A02G342800
component *(cpTatB),TraesCS7A02G342800
assembly,TraesCS7B02G240200
component *(cpTatB),TraesCS7B02G240200
assembly,TraesCS7D02G336600
component *(cpTatB),TraesCS7D02G336600
assembly,TraesCS7A02G560200
assembly,TraesCS7B02G486500
assembly,TraesCS7D02G549100
assembly,TraesCS7A02G276000
assembly,TraesCS7B02G173700
assembly,TraesCS7D02G275900
assembly,TraesCS6A02G408400
assembly,TraesCS6B02G454500
assembly,TraesCS6D02G392300
assembly,TraesCS5B02G516600
assembly,TraesCS5D02G516700
assembly,TraesCS5A02G077900
assembly,TraesCS5B02G087800
assembly,TraesCS5D02G094000
assembly,TraesCS5A02G498500
thiol-disulfide oxidoreductase *(LTO1),TraesCS5A02G498500
assembly,TraesCS7A02G414600
assembly,TraesCS7B02G314500
assembly,TraesCS7D02G407700
assembly,TraesCS5D02G009300
assembly,TraesCS5D02G221500
assembly,TraesCS5D02G559600
assembly,TraesCS7B02G046500
assembly,TraesCS5A02G110300
assembly,TraesCS5B02G111800
assembly,TraesCS5D02G118500
assembly,TraesCS7A02G563600
assembly,TraesCS7D02G547400
assembly,TraesCS6A02G084200
assembly,TraesCS6B02G112800
assembly,TraesCS6D02G077700
repair and reassembly cycle,TraesCS7A02G547500
FtsH endopeptidase activities,TraesCS7A02G547500
repair and reassembly cycle,TraesCS7B02G471600
FtsH endopeptidase activities,TraesCS7B02G471600
repair and reassembly cycle,TraesCS7D02G534500
FtsH endopeptidase activities,TraesCS7D02G534500
repair and reassembly cycle,TraesCS7A02G188300
EXECUTER-cleavage protease *(FtsH2),TraesCS7A02G188300
FtsH endopeptidase activities,TraesCS7A02G188300
repair and reassembly cycle,TraesCS7A02G471000
EXECUTER-cleavage protease *(FtsH2),TraesCS7A02G471000
FtsH endopeptidase activities,TraesCS7A02G471000
repair and reassembly cycle,TraesCS7B02G093400
EXECUTER-cleavage protease *(FtsH2),TraesCS7B02G093400
FtsH endopeptidase activities,TraesCS7B02G093400
repair and reassembly cycle,TraesCS7B02G373000
EXECUTER-cleavage protease *(FtsH2),TraesCS7B02G373000
FtsH endopeptidase activities,TraesCS7B02G373000
repair and reassembly cycle,TraesCS7D02G189400
EXECUTER-cleavage protease *(FtsH2),TraesCS7D02G189400
FtsH endopeptidase activities,TraesCS7D02G189400
repair and reassembly cycle,TraesCS7D02G458400
EXECUTER-cleavage protease *(FtsH2),TraesCS7D02G458400
FtsH endopeptidase activities,TraesCS7D02G458400
repair and reassembly cycle,TraesCS5A02G219000
repair and reassembly cycle,TraesCS5A02G219300
repair and reassembly cycle,TraesCS5A02G219400
repair and reassembly cycle,TraesCS5A02G219500
repair and reassembly cycle,TraesCS5A02G219600
repair and reassembly cycle,TraesCS5A02G219700
repair and reassembly cycle,TraesCS5B02G217900
repair and reassembly cycle,TraesCS5B02G218200
repair and reassembly cycle,TraesCS5B02G218400
repair and reassembly cycle,TraesCS5B02G218500
repair and reassembly cycle,TraesCS5B02G218600
repair and reassembly cycle,TraesCS5D02G226900
repair and reassembly cycle,TraesCS5D02G227000
repair and reassembly cycle,TraesCS5D02G227300
repair and reassembly cycle,TraesCS5D02G227400
repair and reassembly cycle,TraesCS5D02G227500
repair and reassembly cycle,TraesCS5D02G227600
repair and reassembly cycle,TraesCS5D02G227700
repair and reassembly cycle,TraesCS7A02G213700
repair and reassembly cycle,TraesCS7B02G120900
repair and reassembly cycle,TraesCS7D02G215700
repair and reassembly cycle,TraesCS6A02G212200
repair and reassembly cycle,TraesCS6B02G242800
repair and reassembly cycle,TraesCS6D02G195400
repair and reassembly cycle,TraesCS7A02G286700
peptidyl-prolyl cis-trans isomerase *(CYP37/CYP38),TraesCS7A02G286700
2 cis-trans-isomerase,TraesCS7A02G286700
repair and reassembly cycle,TraesCS7B02G199200
peptidyl-prolyl cis-trans isomerase *(CYP37/CYP38),TraesCS7B02G199200
2 cis-trans-isomerase,TraesCS7B02G199200
repair and reassembly cycle,TraesCS7D02G283600
peptidyl-prolyl cis-trans isomerase *(CYP37/CYP38),TraesCS7D02G283600
2 cis-trans-isomerase,TraesCS7D02G283600
photosynthetic acclimation,TraesCS7A02G315700
photosynthetic acclimation,TraesCS7A02G501700
photosynthetic acclimation,TraesCS7B02G216700
photosynthetic acclimation,TraesCS7B02G409100
photosynthetic acclimation,TraesCS7D02G312700
photosynthetic acclimation,TraesCS7D02G312800
photosynthetic acclimation,TraesCS7D02G489100
photosynthetic acclimation,TraesCS7A02G286400
photosynthetic acclimation,TraesCS7B02G196800
photosynthetic acclimation,TraesCS7D02G283700
photosynthetic acclimation,TraesCS5A02G174900
photosynthetic acclimation,TraesCS5B02G174100
photosynthetic acclimation,TraesCS5D02G181100
photosynthetic acclimation,TraesCS6B02G093300
photosynthetic acclimation,TraesCS5A02G081900
photosynthetic acclimation,TraesCS5B02G083300
photosynthetic acclimation,TraesCS5B02G084500
photosynthetic acclimation,TraesCS5D02G090700
photosynthetic acclimation,TraesCS5A02G247100
photosynthetic acclimation,TraesCS5B02G244200
photosynthetic acclimation,TraesCS5D02G253600
photosynthetic acclimation,TraesCS6A02G292800
photosynthetic acclimation,TraesCS6A02G314600
photosynthetic acclimation,TraesCS6B02G323200
photosynthetic acclimation,TraesCS6B02G344600
photosynthetic acclimation,TraesCS6D02G273900
photosynthetic acclimation,TraesCS6D02G293900
photosynthetic acclimation,TraesCS7A02G175800
photosynthetic acclimation,TraesCS7A02G206700
photosynthetic acclimation,TraesCS7B02G081000
photosynthetic acclimation,TraesCS7B02G114100
photosynthetic acclimation,TraesCS7D02G177200
photosynthetic acclimation,TraesCS7D02G177300
photosynthetic acclimation,TraesCS7D02G209600
photosynthetic acclimation,TraesCS7A02G413800
photosynthetic acclimation,TraesCS7B02G313800
photosynthetic acclimation,TraesCS7D02G407100
photosynthetic acclimation,TraesCS7A02G291000
photosynthetic acclimation,TraesCS7B02G183100
photosynthetic acclimation,TraesCS7D02G290500
photosynthetic acclimation,TraesCS7A02G406800
photosynthetic acclimation,TraesCS7B02G306800
photosynthetic acclimation,TraesCS6A02G219100
photosynthetic acclimation,TraesCS6B02G248600
photosynthetic acclimation,TraesCS6D02G202200
apocytochrome f component *(PetA),TraesCS5A02G523000
apocytochrome f component *(PetA),TraesCS5D02G424900
apocytochrome b component *(PetB),TraesCS5D02G221600
apocytochrome b component *(PetB),TraesCS6A02G192500
component *(PetD/IV),TraesCS5D02G456300
component *(PetD/IV),TraesCS5D02G559800
component *(PetG/V),TraesCS5D02G009700
component *(PetG/V),TraesCS5D02G220400
component *(PetG/V),TraesCS5D02G544600
component *(PetG/V),TraesCS6B02G236400
component *(PetG/V),TraesCS6D02G326000
component *(PetG/V),TraesCS7D02G138100
component *(PetL/VI),TraesCS5D02G220500
component *(PetL/VI),TraesCS6D02G325900
component *(PetL/VI),TraesCS7A02G448000
component *(PetL/VI),TraesCS7D02G136600
component *(PetM/VII),TraesCS5A02G402600
component *(PetM/VII),TraesCS5B02G407400
component *(PetM/VII),TraesCS5D02G412600
assembly,TraesCS5A02G272300
assembly,TraesCS5A02G404800
assembly,TraesCS5B02G409700
assembly,TraesCS5D02G414900
assembly,TraesCS5A02G135700
assembly,TraesCS5A02G403300
assembly,TraesCS5B02G408100
assembly,TraesCS5D02G413300
plastocyanin copper-protein *(PetE),TraesCS7A02G000400
plastocyanin copper-protein *(PetE),TraesCS7D02G000300
LHC-I complex,TraesCS7A02G227100
LHC-I complex,TraesCS7B02G192500
LHC-I complex,TraesCS7D02G227300
LHC-I complex,TraesCS6A02G159800
LHC-I complex,TraesCS6B02G191500
LHC-I complex,TraesCS6D02G152700
LHC-I complex,TraesCS5A02G229300
LHC-I complex,TraesCS5B02G227900
LHC-I complex,TraesCS5D02G238300
PS-I complex,TraesCS5D02G010900
PS-I complex,TraesCS6B02G208100
PS-I complex,TraesCS6B02G234800
PS-I complex,TraesCS5B02G234900
PS-I complex,TraesCS5A02G457500
PS-I complex,TraesCS5B02G466700
PS-I complex,TraesCS5D02G468400
PS-I complex,TraesCS5A02G482800
PS-I complex,TraesCS5B02G496000
PS-I complex,TraesCS5D02G496400
PS-I complex,TraesCS5A02G414400
PS-I complex,TraesCS5B02G417400
PS-I complex,TraesCS5D02G422800
PS-I complex,TraesCS5A02G256900
PS-I complex,TraesCS5B02G256400
PS-I complex,TraesCS5D02G265500
PS-I complex,TraesCS5D02G010100
PS-I complex,TraesCS6A02G176100
PS-I complex,TraesCS6D02G325400
PS-I complex,TraesCS5D02G009600
PS-I complex,TraesCS5D02G151000
PS-I complex,TraesCS6D02G326100
assembly and maintenance,TraesCS5A02G087200
assembly and maintenance,TraesCS5B02G093100
assembly and maintenance,TraesCS5D02G099000
assembly and maintenance,TraesCS5D02G010000
assembly and maintenance,TraesCS5D02G425000
assembly and maintenance,TraesCS6D02G325300
ferredoxin electron carrier activities,TraesCS5B02G516000
ferredoxin electron carrier activities,TraesCS5B02G517300
ferredoxin electron carrier activities,TraesCS5D02G516100
ferredoxin electron carrier activities,TraesCS7A02G325400
ferredoxin electron carrier activities,TraesCS7A02G325500
ferredoxin electron carrier activities,TraesCS7B02G226100
ferredoxin electron carrier activities,TraesCS7B02G226200
ferredoxin electron carrier activities,TraesCS7D02G322000
ferredoxin electron carrier activities,TraesCS7D02G322100
ferredoxin-NADP reductase (FNR) activity,TraesCS6A02G009200
18 oxidoreductase acting on iron-sulfur protein as donor,TraesCS6A02G009200
ferredoxin-NADP reductase (FNR) activity,TraesCS6B02G015000
18 oxidoreductase acting on iron-sulfur protein as donor,TraesCS6B02G015000
ferredoxin-NADP reductase (FNR) activity,TraesCS6D02G012200
18 oxidoreductase acting on iron-sulfur protein as donor,TraesCS6D02G012200
ferredoxin-NADP reductase (FNR) activity,TraesCS7A02G020500
18 oxidoreductase acting on iron-sulfur protein as donor,TraesCS7A02G020500
ferredoxin-NADP reductase (FNR) activity,TraesCS7D02G016800
18 oxidoreductase acting on iron-sulfur protein as donor,TraesCS7D02G016800
ferredoxin-NADP reductase (FNR) activity,TraesCS5A02G269800
redox regulon complex,TraesCS5A02G269800
ferredoxin-NADP reductase (FNR) activity,TraesCS5B02G270200
redox regulon complex,TraesCS5B02G270200
ferredoxin-NADP reductase (FNR) activity,TraesCS5D02G277900
redox regulon complex,TraesCS5D02G277900
PGR5-PGRL1 complex,TraesCS7A02G282100
PGR5-PGRL1 complex,TraesCS7B02G179200
PGR5-PGRL1 complex,TraesCS7D02G280600
PGR5-PGRL1 complex,TraesCS5B02G560400
PGR5-PGRL1 complex,TraesCS5D02G569800
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G009000
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G114300
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G158700
NADH dehydrogenase-like (NDH) complex,TraesCS7B02G091200
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G399200
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G399300
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G010500
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G234800
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G247100
NADH dehydrogenase-like (NDH) complex,TraesCS7A02G290600
NADH dehydrogenase-like (NDH) complex,TraesCS7D02G255700
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G010700
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G247000
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G250700
NADH dehydrogenase-like (NDH) complex,TraesCS7B02G080500
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G250600
NADH dehydrogenase-like (NDH) complex,TraesCS7B02G395600
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G459000
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G230400
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G228900
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G237400
NADH dehydrogenase-like (NDH) complex,TraesCS7A02G108600
NADH dehydrogenase-like (NDH) complex,TraesCS7B02G006600
NADH dehydrogenase-like (NDH) complex,TraesCS7D02G103500
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G308100
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G336800
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G287300
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G206600
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G227900
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G187800
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G461500
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G471700
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G474200
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G302500
peptidyl-prolyl cis-trans isomerase *(FKBP13),TraesCS6A02G302500
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G331700
peptidyl-prolyl cis-trans isomerase *(FKBP13),TraesCS6B02G331700
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G282000
peptidyl-prolyl cis-trans isomerase *(FKBP13),TraesCS6D02G282000
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G108400
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G114900
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G117100
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G163600
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G186300
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G147800
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G366800
RuBisCo assembly,TraesCS5A02G366800
chaperone *(Hsp60),TraesCS5A02G366800
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G368900
RuBisCo assembly,TraesCS5B02G368900
chaperone *(Hsp60),TraesCS5B02G368900
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G563900
RuBisCo assembly,TraesCS5B02G563900
chaperone *(Hsp60),TraesCS5B02G563900
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G376000
RuBisCo assembly,TraesCS5D02G376000
chaperone *(Hsp60),TraesCS5D02G376000
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G550700
RuBisCo assembly,TraesCS5D02G550700
chaperone *(Hsp60),TraesCS5D02G550700
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G006400
RuBisCo assembly,TraesCS6A02G006400
chaperone *(Hsp60),TraesCS6A02G006400
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G028100
RuBisCo assembly,TraesCS6A02G028100
chaperone *(Hsp60),TraesCS6A02G028100
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G011800
RuBisCo assembly,TraesCS6B02G011800
chaperone *(Hsp60),TraesCS6B02G011800
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G012000
RuBisCo assembly,TraesCS6B02G012000
chaperone *(Hsp60),TraesCS6B02G012000
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G039300
RuBisCo assembly,TraesCS6B02G039300
chaperone *(Hsp60),TraesCS6B02G039300
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G009100
RuBisCo assembly,TraesCS6D02G009100
chaperone *(Hsp60),TraesCS6D02G009100
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G031400
RuBisCo assembly,TraesCS6D02G031400
chaperone *(Hsp60),TraesCS6D02G031400
NADH dehydrogenase-like (NDH) complex,TraesCS7A02G036200
RuBisCo assembly,TraesCS7A02G036200
chaperone *(Hsp60),TraesCS7A02G036200
NADH dehydrogenase-like (NDH) complex,TraesCS7D02G032800
RuBisCo assembly,TraesCS7D02G032800
chaperone *(Hsp60),TraesCS7D02G032800
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G524800
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G179300
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G177200
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G184000
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G048600
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G065300
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G386900
NADH dehydrogenase-like (NDH) complex,TraesCS5B02G391800
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G396700
NADH dehydrogenase-like (NDH) complex,TraesCS7A02G427400
NADH dehydrogenase-like (NDH) complex,TraesCS7D02G419700
NADH dehydrogenase-like (NDH) complex,TraesCS6A02G319700
NADH dehydrogenase-like (NDH) complex,TraesCS6B02G350500
NADH dehydrogenase-like (NDH) complex,TraesCS6D02G299200
NADH dehydrogenase-like (NDH) complex,TraesCS5A02G213000
NADH dehydrogenase-like (NDH) complex,TraesCS5D02G219100
membrane CF0 subcomplex,TraesCS5B02G052700
membrane CF0 subcomplex,TraesCS5D02G011200
membrane CF0 subcomplex,TraesCS5D02G196700
membrane CF0 subcomplex,TraesCS5D02G220200
membrane CF0 subcomplex,TraesCS5D02G459200
membrane CF0 subcomplex,TraesCS6B02G256800
membrane CF0 subcomplex,TraesCS6D02G021800
membrane CF0 subcomplex,TraesCS7A02G363200
membrane CF0 subcomplex,TraesCS7B02G338100
membrane CF0 subcomplex,TraesCS7B02G395900
peripheral CF1 subcomplex,TraesCS5D02G458900
peripheral CF1 subcomplex,TraesCS6A02G303800
peripheral CF1 subcomplex,TraesCS6D02G283300
peripheral CF1 subcomplex,TraesCS5D02G010400
peripheral CF1 subcomplex,TraesCS7A02G290100
assembly,TraesCS5A02G396700
assembly,TraesCS5B02G401700
assembly,TraesCS5D02G406400
RuBisCo heterodimer,TraesCS5D02G010200
RuBisCo heterodimer,TraesCS5D02G425100
RuBisCo heterodimer,TraesCS5A02G165400
RuBisCo heterodimer,TraesCS5A02G165700
RuBisCo heterodimer,TraesCS5B02G162600
RuBisCo heterodimer,TraesCS5B02G162800
RuBisCo heterodimer,TraesCS5D02G169600
RuBisCo heterodimer,TraesCS5D02G169900
RuBisCo assembly,TraesCS5A02G212500
Hsp60-co-chaperone *(Hsp20),TraesCS5A02G212500
RuBisCo assembly,TraesCS5B02G211200
Hsp60-co-chaperone *(Hsp20),TraesCS5B02G211200
RuBisCo assembly,TraesCS5D02G219500
Hsp60-co-chaperone *(Hsp20),TraesCS5D02G219500
RuBisCo assembly,TraesCS6A02G340300
Hsp60-co-chaperone *(Hsp20),TraesCS6A02G340300
RuBisCo assembly,TraesCS6B02G371500
Hsp60-co-chaperone *(Hsp20),TraesCS6B02G371500
RuBisCo assembly,TraesCS6D02G320800
Hsp60-co-chaperone *(Hsp20),TraesCS6D02G320800
RuBisCo assembly,TraesCS7A02G161000
Hsp60-co-chaperone *(Hsp20),TraesCS7A02G161000
RuBisCo assembly,TraesCS7B02G066000
Hsp60-co-chaperone *(Hsp20),TraesCS7B02G066000
RuBisCo assembly,TraesCS7D02G162300
Hsp60-co-chaperone *(Hsp20),TraesCS7D02G162300
RuBisCo assembly,TraesCS5A02G459200
RuBisCo assembly,TraesCS5B02G468800
RuBisCo assembly,TraesCS5D02G470300
RuBisCo assembly,TraesCS7A02G172900
RuBisCo assembly,TraesCS7B02G078200
RuBisCo assembly,TraesCS7D02G174200
RuBisCo assembly,TraesCS5A02G545700
RuBisCo assembly,TraesCS7A02G341000
RuBisCo assembly,TraesCS7B02G242200
RuBisCo assembly,TraesCS7D02G338600
RuBisCo regulation,TraesCS5A02G229500
1 transferase transferring one-carbon group,TraesCS5A02G229500
RuBisCo regulation,TraesCS5B02G228300
1 transferase transferring one-carbon group,TraesCS5B02G228300
RuBisCo regulation,TraesCS5D02G238000
1 transferase transferring one-carbon group,TraesCS5D02G238000
RuBisCo regulation,TraesCS6A02G286800
RuBisCo regulation,TraesCS6B02G315800
1 transferase transferring one-carbon group,TraesCS6B02G315800
RuBisCo regulation,TraesCS6D02G267500
RuBisCo regulation,TraesCS7A02G335600
RuBisCo regulation,TraesCS7B02G247200
RuBisCo regulation,TraesCS7D02G343300
glyceraldehyde 3-phosphate dehydrogenase *(GAPDH),TraesCS5A02G495100
2 oxidoreductase acting on aldehyde or oxo group of donor,TraesCS5A02G495100
3 intramolecular oxidoreductase,TraesCS5A02G324200
3 intramolecular oxidoreductase,TraesCS5B02G324800
3 intramolecular oxidoreductase,TraesCS5D02G331100
1 carbon-carbon lyase,TraesCS5A02G108000
1 carbon-carbon lyase,TraesCS5B02G115300
1 carbon-carbon lyase,TraesCS5D02G122700
transketolase,TraesCS7A02G071100
transketolase,TraesCS7D02G066500
2 transferase transferring aldehyde or ketonic group,TraesCS7D02G066500
ribose 5-phosphate isomerase,TraesCS6B02G084400
3 intramolecular oxidoreductase,TraesCS6B02G084400
ribose 5-phosphate isomerase,TraesCS6D02G061600
3 intramolecular oxidoreductase,TraesCS6D02G061600
7 transferase transferring phosphorus-containing group,TraesCS6A02G267300
7 transferase transferring phosphorus-containing group,TraesCS6B02G294700
7 transferase transferring phosphorus-containing group,TraesCS6D02G247400
1 oxidoreductase acting on CH-OH group of donor,TraesCS5A02G549900
1 oxidoreductase acting on CH-OH group of donor,TraesCS7B02G197000
1 oxidoreductase acting on CH-OH group of donor,TraesCS7D02G283900
1 hydrolase acting on ester bond,TraesCS5A02G170500
1 hydrolase acting on ester bond,TraesCS5B02G167300
1 hydrolase acting on ester bond,TraesCS5D02G175000
1 oxidoreductase acting on CH-OH group of donor,TraesCS5A02G424400
1 oxidoreductase acting on CH-OH group of donor,TraesCS5B02G426500
1 oxidoreductase acting on CH-OH group of donor,TraesCS5D02G432900
serine-glyoxylate transaminase,TraesCS7B02G148000
asparagine aminotransaminase *(AGT),TraesCS7B02G148000
6 transferase transferring nitrogenous group,TraesCS7B02G148000
lipoamide-containing component *(H-protein),TraesCS6A02G163500
lipoamide-containing component *(H-protein),TraesCS6A02G312200
lipoamide-containing component *(H-protein),TraesCS6B02G186400
lipoamide-containing component *(H-protein),TraesCS6B02G342400
lipoamide-containing component *(H-protein),TraesCS6D02G147700
lipoamide-containing component *(H-protein),TraesCS6D02G291600
peroxisomal hydroxypyruvate reductase *(HPR1),TraesCS6A02G000400
peroxisomal hydroxypyruvate reductase *(HPR1),TraesCS6B02G004400
peroxisomal hydroxypyruvate reductase *(HPR1),TraesCS6D02G001700
non-peroxisomal hydroxypyruvate reductase *(HPR),TraesCS5A02G496700
1 oxidoreductase acting on CH-OH group of donor,TraesCS5A02G496700
non-peroxisomal hydroxypyruvate reductase *(HPR),TraesCS7A02G538500
1 oxidoreductase acting on CH-OH group of donor,TraesCS7A02G538500
non-peroxisomal hydroxypyruvate reductase *(HPR),TraesCS7B02G456600
1 oxidoreductase acting on CH-OH group of donor,TraesCS7B02G456600
alpha-type carbonic anhydrase,TraesCS5A02G236600
2 carbon-oxygen lyase,TraesCS5A02G236600
alpha-type carbonic anhydrase,TraesCS5B02G235100
